IS2VV,IS2VA,IS2HV,IS2AAP,IS2VAP,IS2HAP,IS2AV,IS2AA
0.6787109375,0.14697265625,0.51025390625,1.478515625,1.03955078125,0.49462890625,1.5478515625,0.250244140625
0.59814453125,0.15283203125,0.3662109375,1.6982421875,1.1376953125,0.454833984375,1.34765625,0.239990234375
0.62255859375,0.147216796875,0.3662109375,1.70458984375,0.8857421875,0.366455078125,1.47216796875,0.21142578125
0.78125,0.133056640625,0.35400390625,1.6953125,1.47900390625,0.6376953125,1.79931640625,0.21826171875
0.6689453125,0.137939453125,0.2783203125,1.4775390625,1.052490234375,0.45703125,1.5576171875,0.22216796875
0.7080078125,0.144287109375,0.3857421875,1.889892578125,1.15283203125,0.40966796875,1.6357421875,0.246826171875
0.6005859375,0.14697265625,0.36376953125,1.4462890625,1.373779296875,0.7529296875,1.591796875,0.232666015625
0.7958984375,0.145751953125,0.39794921875,1.65673828125,1.1171875,0.49609375,1.4501953125,0.226806640625
0.732421875,0.149169921875,0.4052734375,1.566162109375,0.965087890625,0.45849609375,1.73583984375,0.233642578125
0.91064453125,0.144287109375,0.4052734375,1.560546875,1.114501953125,0.432861328125,1.787109375,0.24072265625
0.77392578125,0.13671875,0.35400390625,1.186279296875,1.021728515625,0.4853515625,1.4599609375,0.2041015625
0.68603515625,0.128662109375,0.32958984375,1.20361328125,1.0576171875,0.441162109375,1.484375,0.184814453125
0.86669921875,0.194091796875,0.33447265625,2.473876953125,1.117919921875,0.498291015625,1.533203125,0.30859375
0.62255859375,0.144287109375,0.41015625,1.38916015625,1.0634765625,0.474365234375,1.4501953125,0.235595703125
0.58349609375,0.152587890625,0.4541015625,1.6376953125,1.33837890625,0.446533203125,1.52099609375,0.2451171875
0.72998046875,0.136474609375,0.380859375,1.4296875,1.03662109375,0.443603515625,1.3916015625,0.216064453125
0.7275390625,0.14306640625,0.3173828125,1.68017578125,1.169677734375,0.644287109375,1.37939453125,0.231689453125
0.53466796875,0.1484375,0.32958984375,1.44970703125,1.125,0.4267578125,1.1962890625,0.248046875
0.72265625,0.1474609375,0.3369140625,1.603271484375,0.95458984375,0.445556640625,1.33544921875,0.2431640625
0.771484375,0.1396484375,0.4150390625,1.29052734375,1.145263671875,0.5009765625,1.4404296875,0.1943359375
0.65673828125,0.140869140625,0.29541015625,1.33984375,1.014404296875,0.475830078125,1.78466796875,0.203857421875
0.67626953125,0.138671875,0.3369140625,1.388427734375,1.146240234375,0.49609375,1.40625,0.20703125
0.7666015625,0.154296875,0.322265625,1.468505859375,0.972900390625,0.442626953125,1.57470703125,0.23291015625
0.60791015625,0.128662109375,0.29296875,1.37158203125,1.06640625,0.39013671875,1.38671875,0.22265625
0.72509765625,0.15625,0.3515625,1.506591796875,1.11083984375,0.431640625,1.5087890625,0.2529296875
0.5419921875,0.146484375,0.3173828125,1.80126953125,1.229248046875,0.49169921875,1.7529296875,0.24560546875
0.64697265625,0.13623046875,0.32958984375,1.45703125,0.919677734375,0.421630859375,1.21826171875,0.215576171875
0.72509765625,0.140625,0.41748046875,1.361572265625,1.05224609375,0.39794921875,1.5234375,0.192626953125
0.7275390625,0.138916015625,0.29052734375,1.65185546875,1.358642578125,0.542236328125,1.5869140625,0.24560546875
0.6494140625,0.13037109375,0.322265625,1.344482421875,1.210205078125,0.494140625,1.38671875,0.2265625
0.64208984375,0.14501953125,0.3369140625,1.66064453125,1.36083984375,0.662109375,1.689453125,0.24365234375
0.68603515625,0.136962890625,0.37841796875,1.467041015625,1.394775390625,0.47314453125,1.455078125,0.220458984375
0.70068359375,0.136474609375,0.38818359375,1.437255859375,1.042724609375,0.47119140625,1.88720703125,0.20654296875
0.5517578125,0.1533203125,0.361328125,1.69970703125,0.938720703125,0.441650390625,1.28662109375,0.251708984375
0.673828125,0.138427734375,0.3173828125,1.472412109375,1.0537109375,0.429931640625,1.47705078125,0.225341796875
0.77392578125,0.131103515625,0.380859375,1.20947265625,1.0107421875,0.54345703125,1.3916015625,0.197509765625
0.75439453125,0.138916015625,0.31005859375,1.364990234375,1.127685546875,0.495849609375,1.52587890625,0.198974609375
0.9228515625,0.137939453125,0.42236328125,1.5322265625,1.56201171875,0.593994140625,1.7626953125,0.217529296875
0.5908203125,0.133056640625,0.41259765625,1.40869140625,1.37646484375,0.4638671875,1.37939453125,0.193115234375
0.5712890625,0.138671875,0.5126953125,1.344970703125,1.0595703125,0.454345703125,1.4404296875,0.20068359375
0.60546875,0.133056640625,0.419921875,1.485107421875,1.037353515625,0.483154296875,1.376953125,0.2197265625
0.5859375,0.136962890625,0.40283203125,1.3701171875,1.12646484375,0.475830078125,1.2939453125,0.221435546875
0.64697265625,0.158447265625,0.3662109375,1.756591796875,1.119140625,0.46533203125,1.6455078125,0.26953125
0.263671875,0.147216796875,0.4541015625,1.627197265625,0.195068359375,0.16015625,0.1513671875,0.235107421875
0.13671875,0.13134765625,0.32958984375,1.27783203125,0.17822265625,0.14794921875,0.15869140625,0.208251953125
0.185546875,0.14306640625,0.36376953125,1.49072265625,0.165771484375,0.16552734375,0.20263671875,0.228759765625
0.2490234375,0.144775390625,0.3369140625,1.4912109375,0.16845703125,0.15283203125,0.1904296875,0.218994140625
0.20263671875,0.156982421875,0.4345703125,1.77587890625,0.19775390625,0.16015625,0.18798828125,0.256103515625
0.27587890625,0.147705078125,0.45166015625,1.5146484375,0.18994140625,0.149169921875,0.14404296875,0.218505859375
0.2490234375,0.163330078125,0.41748046875,1.572265625,0.184326171875,0.14501953125,0.1220703125,0.25146484375
0.2685546875,0.152587890625,0.3759765625,1.635009765625,0.18798828125,0.175048828125,0.14404296875,0.2412109375
0.21484375,0.149658203125,0.39306640625,1.42724609375,0.177734375,0.16650390625,0.185546875,0.224609375
0.2294921875,0.148681640625,0.36376953125,1.603271484375,0.177734375,0.164794921875,0.13916015625,0.25390625
0.14404296875,0.148681640625,0.3076171875,1.603271484375,0.19091796875,0.15625,0.13916015625,0.25390625
0.16845703125,0.143798828125,0.3955078125,1.694580078125,0.1826171875,0.145263671875,0.2880859375,0.266357421875
0.24658203125,0.15625,0.390625,1.705078125,0.203369140625,0.152587890625,0.1220703125,0.237060546875
0.14892578125,0.13623046875,0.30517578125,1.447265625,0.230224609375,0.153076171875,0.15625,0.22998046875
0.22705078125,0.138427734375,0.3271484375,1.536376953125,0.195068359375,0.17578125,0.13916015625,0.23046875
0.2001953125,0.16064453125,0.4443359375,1.82373046875,0.173095703125,0.1396484375,0.17578125,0.282470703125
0.2099609375,0.150146484375,0.390625,1.707763671875,0.178955078125,0.15771484375,0.1220703125,0.24951171875
0.2001953125,0.140869140625,0.35888671875,1.302734375,0.170166015625,0.1640625,0.1220703125,0.219970703125
0.1953125,0.140869140625,0.23681640625,1.63916015625,0.18505859375,0.154296875,0.1806640625,0.234130859375
0.19775390625,0.145751953125,0.2880859375,1.247802734375,0.17919921875,0.156494140625,0.1123046875,0.222412109375
0.1904296875,0.148193359375,0.33935546875,1.52001953125,0.197509765625,0.15771484375,0.14404296875,0.240234375
0.19287109375,0.14208984375,0.3466796875,1.53955078125,0.187744140625,0.158447265625,0.17333984375,0.23828125
0.205078125,0.156494140625,0.33935546875,1.873046875,0.203125,0.173583984375,0.13671875,0.279541015625
0.234375,0.16259765625,0.33935546875,1.544921875,0.1787109375,0.160888671875,0.12451171875,0.23486328125
0.1806640625,0.163818359375,0.33935546875,1.954345703125,0.199462890625,0.172607421875,0.16357421875,0.261962890625
0.20751953125,0.142822265625,0.4345703125,1.5146484375,0.1845703125,0.1591796875,0.1220703125,0.2421875
0.14892578125,0.1787109375,0.361328125,2.841552734375,0.186767578125,0.179931640625,0.1220703125,0.291748046875
0.1513671875,0.149169921875,0.31005859375,1.69287109375,0.192626953125,0.145263671875,0.16845703125,0.272705078125
0.25146484375,0.130126953125,0.46875,1.755859375,0.191650390625,0.160888671875,0.166015625,0.23779296875
0.2197265625,0.15087890625,0.24169921875,1.43359375,0.18359375,0.168701171875,0.14404296875,0.23095703125
0.2734375,0.15673828125,0.32958984375,1.47607421875,0.184326171875,0.14697265625,0.12451171875,0.229736328125
0.2001953125,0.145751953125,0.3125,1.65625,0.18017578125,0.15576171875,0.12451171875,0.239990234375
0.23681640625,0.172119140625,0.322265625,1.860107421875,0.21630859375,0.181640625,0.10498046875,0.2724609375
0.25390625,0.1484375,0.3662109375,1.666015625,0.177978515625,0.17724609375,0.22216796875,0.241455078125
0.27099609375,0.1533203125,0.302734375,1.63232421875,0.17724609375,0.15478515625,0.166015625,0.251220703125
0.20751953125,0.147216796875,0.4296875,1.722900390625,0.191650390625,0.166259765625,0.13916015625,0.251708984375
0.19287109375,0.143798828125,0.4541015625,1.703125,0.1845703125,0.153564453125,0.11474609375,0.2177734375
0.25146484375,0.16015625,0.37841796875,1.897705078125,0.20068359375,0.16552734375,0.10986328125,0.291015625
0.234375,0.1396484375,0.35888671875,1.585693359375,0.202880859375,0.171630859375,0.185546875,0.255126953125
0.2587890625,0.13623046875,0.36376953125,1.36669921875,0.19921875,0.16357421875,0.13427734375,0.215087890625
0.17333984375,0.14501953125,0.390625,1.734130859375,0.184326171875,0.138916015625,0.09765625,0.248046875
0.20263671875,0.140380859375,0.3564453125,1.362548828125,0.17626953125,0.149169921875,0.126953125,0.230712890625
0.224609375,0.1533203125,0.29296875,1.69677734375,0.183349609375,0.141845703125,0.18310546875,0.251953125
0.29052734375,0.145751953125,0.36376953125,1.2783203125,0.218994140625,0.164306640625,0.146484375,0.238525390625
0.33203125,0.15478515625,0.3125,1.66552734375,0.177490234375,0.15673828125,0.1611328125,0.23291015625
0.2294921875,0.130615234375,0.3857421875,1.529296875,0.20556640625,0.160888671875,0.08544921875,0.220703125
0.23681640625,0.142822265625,0.478515625,1.469970703125,0.179931640625,0.162353515625,0.11962890625,0.228515625
0.32958984375,0.150146484375,0.380859375,1.72021484375,0.177001953125,0.161865234375,0.126953125,0.2529296875
0.205078125,0.153076171875,0.361328125,1.88818359375,0.203125,0.1650390625,0.15869140625,0.253173828125
0.1220703125,0.16357421875,0.3125,1.638427734375,0.208251953125,0.140380859375,0.11474609375,0.25732421875
0.17822265625,0.143798828125,0.40283203125,1.508544921875,0.17724609375,0.169677734375,0.1318359375,0.2568359375
0.24658203125,0.149658203125,0.2880859375,1.48828125,0.19140625,0.162841796875,0.1318359375,0.2255859375
0.2783203125,0.1572265625,0.35400390625,1.538330078125,0.2041015625,0.1611328125,0.19287109375,0.24658203125
0.20263671875,0.161865234375,0.3857421875,1.4375,0.169189453125,0.150634765625,0.1123046875,0.2392578125
0.18798828125,0.16845703125,0.37353515625,1.723388671875,0.1904296875,0.148193359375,0.1123046875,0.2509765625
0.17333984375,0.15869140625,0.40283203125,1.675048828125,0.1767578125,0.144775390625,0.16357421875,0.233642578125
0.2734375,0.142822265625,0.3173828125,1.432861328125,0.188232421875,0.16259765625,0.1025390625,0.2373046875
0.28564453125,0.151611328125,0.35888671875,1.6962890625,0.182373046875,0.155517578125,0.17578125,0.271484375
0.2587890625,0.156494140625,0.33935546875,1.626708984375,0.189453125,0.160400390625,0.14892578125,0.236572265625
0.20751953125,0.157958984375,0.2783203125,1.66650390625,0.187744140625,0.179931640625,0.08056640625,0.24169921875
0.21728515625,0.144287109375,0.3759765625,1.401611328125,0.19189453125,0.163818359375,0.10986328125,0.219970703125
0.166015625,0.125732421875,0.37109375,1.1982421875,0.1884765625,0.155517578125,0.20751953125,0.187255859375
0.25634765625,0.15185546875,0.31005859375,1.765625,0.221435546875,0.146484375,0.11962890625,0.25146484375
0.26611328125,0.146484375,0.3759765625,1.6103515625,0.1787109375,0.1494140625,0.09521484375,0.247314453125
0.23193359375,0.158935546875,0.32958984375,1.891845703125,0.19189453125,0.16943359375,0.1513671875,0.26708984375
0.33447265625,0.147216796875,0.41748046875,1.5,0.191650390625,0.149658203125,0.11474609375,0.2119140625
0.16357421875,0.14501953125,0.3955078125,1.5986328125,0.178955078125,0.1494140625,0.10986328125,0.2138671875
0.31982421875,0.157470703125,0.33447265625,1.98583984375,0.179931640625,0.168212890625,0.166015625,0.265380859375
0.23681640625,0.14013671875,0.4052734375,1.2978515625,0.1845703125,0.1435546875,0.15380859375,0.216552734375
0.24169921875,0.1552734375,0.29541015625,2.157958984375,0.18115234375,0.161865234375,0.11474609375,0.253662109375
0.30517578125,0.1318359375,0.478515625,1.269287109375,0.197998046875,0.174072265625,0.17333984375,0.196533203125
0.22216796875,0.17138671875,0.390625,1.7822265625,0.190673828125,0.165771484375,0.185546875,0.262939453125
0.22216796875,0.163818359375,0.3076171875,1.688232421875,0.190673828125,0.165771484375,0.185546875,0.259765625
0.1708984375,0.132080078125,0.49072265625,1.375732421875,0.1953125,0.1611328125,0.1904296875,0.199951171875
0.283203125,0.15185546875,0.33935546875,1.712646484375,0.18603515625,0.15478515625,0.18310546875,0.23974609375
0.23681640625,0.15185546875,0.4833984375,1.712646484375,0.167724609375,0.1640625,0.20263671875,0.23974609375
0.2978515625,0.143310546875,0.3271484375,1.625732421875,0.181396484375,0.162353515625,0.0927734375,0.22119140625
0.2197265625,0.14404296875,0.341796875,1.385009765625,0.18701171875,0.155517578125,0.126953125,0.20751953125
0.35888671875,0.044921875,0.33203125,0.14306640625,0.188232421875,0.159912109375,0.15869140625,0.02392578125
0.19775390625,0.044677734375,0.31005859375,0.142578125,0.181396484375,0.156494140625,0.1025390625,0.023681640625
0.17822265625,0.04296875,0.34912109375,0.131103515625,0.19482421875,0.14892578125,0.1904296875,0.023681640625
0.21484375,0.044921875,0.14892578125,0.1220703125,0.174072265625,0.152099609375,0.107421875,0.02490234375
0.2685546875,0.044189453125,0.087890625,0.135009765625,0.1787109375,0.169921875,0.1708984375,0.0244140625
0.17822265625,0.044677734375,0.1416015625,0.127197265625,0.176513671875,0.1669921875,0.25390625,0.024658203125
0.25390625,0.045654296875,0.126953125,0.130126953125,0.2197265625,0.1796875,0.21484375,0.024658203125
0.14892578125,0.04345703125,0.1123046875,0.13232421875,0.21435546875,0.176513671875,0.15869140625,0.025146484375
0.24658203125,0.044921875,0.146484375,0.134033203125,0.175048828125,0.158935546875,0.10986328125,0.023681640625
0.29052734375,0.043701171875,0.13916015625,0.11962890625,0.2177734375,0.166748046875,0.17333984375,0.024658203125
0.21240234375,0.046630859375,0.15625,0.15625,0.205810546875,0.169189453125,0.10009765625,0.024169921875
0.185546875,0.04443359375,0.13427734375,0.118408203125,0.171142578125,0.150146484375,0.13671875,0.024169921875
0.24658203125,0.045654296875,0.12939453125,0.129150390625,0.1826171875,0.162841796875,0.12451171875,0.024169921875
0.2734375,0.04541015625,0.07568359375,0.14404296875,0.18212890625,0.152099609375,0.185546875,0.023681640625
0.25634765625,0.044189453125,0.0927734375,0.1240234375,0.206787109375,0.1767578125,0.14404296875,0.0244140625
0.2197265625,0.046142578125,0.1123046875,0.137939453125,0.1845703125,0.155029296875,0.08056640625,0.024169921875
0.18310546875,0.046142578125,0.11474609375,0.148193359375,0.194091796875,0.150146484375,0.18310546875,0.0244140625
0.26611328125,0.047119140625,0.13671875,0.12158203125,0.19140625,0.153076171875,0.12451171875,0.02392578125
0.2001953125,0.047119140625,0.166015625,0.123779296875,0.182373046875,0.185302734375,0.13427734375,0.0234375
0.1806640625,0.04736328125,0.14892578125,0.126220703125,0.189208984375,0.169921875,0.13427734375,0.024169921875
0.146484375,0.0478515625,0.12451171875,0.133544921875,0.183837890625,0.155029296875,0.15869140625,0.0234375
0.205078125,0.047119140625,0.14404296875,0.150390625,0.185546875,0.1552734375,0.14892578125,0.023681640625
0.1708984375,0.04736328125,0.146484375,0.140869140625,0.171630859375,0.1494140625,0.244140625,0.02490234375
0.23681640625,0.048583984375,0.1171875,0.1435546875,0.18017578125,0.15478515625,0.13916015625,0.024169921875
0.2587890625,0.0478515625,0.12939453125,0.12451171875,0.197265625,0.175048828125,0.12451171875,0.0234375
0.29052734375,0.04736328125,0.16845703125,0.143798828125,0.179443359375,0.1552734375,0.16845703125,0.0244140625
0.21728515625,0.048583984375,0.15869140625,0.137451171875,0.169677734375,0.156005859375,0.1123046875,0.0244140625
0.28564453125,0.046630859375,0.166015625,0.128173828125,0.198486328125,0.141845703125,0.1171875,0.024658203125
0.263671875,0.047119140625,0.22705078125,0.119384765625,0.1708984375,0.14453125,0.13916015625,0.02392578125
0.21728515625,0.048583984375,0.1513671875,0.127197265625,0.1650390625,0.157470703125,0.15869140625,0.02392578125
0.224609375,0.049072265625,0.13671875,0.137451171875,0.2158203125,0.16796875,0.1953125,0.024658203125
0.19775390625,0.048095703125,0.12451171875,0.140869140625,0.199951171875,0.140625,0.2099609375,0.02392578125
0.15380859375,0.048828125,0.15380859375,0.14501953125,0.185302734375,0.152099609375,0.11962890625,0.023681640625
0.302734375,0.04931640625,0.1220703125,0.12841796875,0.1787109375,0.177490234375,0.20263671875,0.024169921875
0.25146484375,0.04931640625,0.16357421875,0.133544921875,0.18408203125,0.184326171875,0.15380859375,0.02294921875
0.18310546875,0.048828125,0.13427734375,0.14404296875,0.2041015625,0.1572265625,0.1806640625,0.0244140625
0.2392578125,0.048583984375,0.1025390625,0.137939453125,0.19189453125,0.162841796875,0.1318359375,0.025390625
0.28564453125,0.0498046875,0.14892578125,0.12451171875,0.18408203125,0.162353515625,0.1611328125,0.024169921875
0.23193359375,0.048095703125,0.1220703125,0.139404296875,0.186279296875,0.143310546875,0.107421875,0.02490234375
0.234375,0.049560546875,0.15869140625,0.140380859375,0.18115234375,0.1591796875,0.21484375,0.02490234375
0.2197265625,0.049072265625,0.11962890625,0.14306640625,0.18798828125,0.156005859375,0.15380859375,0.0244140625
0.32958984375,0.050048828125,0.1513671875,0.132568359375,0.18115234375,0.148681640625,0.263671875,0.023681640625
0.244140625,0.051513671875,0.146484375,0.13037109375,0.197265625,0.14794921875,0.12451171875,0.0244140625
0.27587890625,0.048583984375,0.15869140625,0.1298828125,0.16552734375,0.154296875,0.1513671875,0.024169921875
0.36865234375,0.04833984375,0.13916015625,0.1376953125,0.193115234375,0.15673828125,0.23681640625,0.0244140625
0.1708984375,0.04931640625,0.107421875,0.130126953125,0.191162109375,0.166259765625,0.16845703125,0.025146484375
0.205078125,0.050048828125,0.1025390625,0.123046875,0.202880859375,0.147216796875,0.13916015625,0.02392578125
0.1806640625,0.04931640625,0.1171875,0.126953125,0.18359375,0.14892578125,0.1318359375,0.0244140625
0.28076171875,0.050537109375,0.13671875,0.143798828125,0.184326171875,0.15283203125,0.1123046875,0.0234375
0.2392578125,0.05078125,0.1318359375,0.126953125,0.202392578125,0.161376953125,0.11962890625,0.023681640625
0.244140625,0.050048828125,0.12939453125,0.1220703125,0.18408203125,0.14404296875,0.15869140625,0.0244140625
0.25634765625,0.049560546875,0.12451171875,0.1279296875,0.19580078125,0.15673828125,0.1123046875,0.023681640625
0.21240234375,0.049560546875,0.14404296875,0.14794921875,0.176025390625,0.132568359375,0.14892578125,0.024658203125
0.1611328125,0.05224609375,0.11474609375,0.135009765625,0.18701171875,0.161376953125,0.16845703125,0.0234375
0.17822265625,0.0498046875,0.13671875,0.124755859375,0.190673828125,0.162109375,0.126953125,0.0244140625
0.1953125,0.050048828125,0.10009765625,0.127197265625,0.176025390625,0.15966796875,0.1806640625,0.024658203125
0.1318359375,0.051025390625,0.1416015625,0.126708984375,0.1708984375,0.159423828125,0.11474609375,0.024169921875
0.3076171875,0.050048828125,0.11474609375,0.13720703125,0.19970703125,0.163330078125,0.13427734375,0.024169921875
0.26611328125,0.050537109375,0.12939453125,0.129638671875,0.202392578125,0.140380859375,0.126953125,0.02490234375
0.26611328125,0.05029296875,0.14404296875,0.146484375,0.202392578125,0.140380859375,0.126953125,0.024658203125
0.30029296875,0.05126953125,0.126953125,0.126220703125,0.173828125,0.151611328125,0.107421875,0.0234375
0.2099609375,0.05078125,0.13427734375,0.135009765625,0.17919921875,0.146728515625,0.09765625,0.024169921875
0.1611328125,0.05126953125,0.10009765625,0.1435546875,0.186767578125,0.178955078125,0.18798828125,0.02392578125
0.22216796875,0.052001953125,0.10986328125,0.125244140625,0.19970703125,0.148681640625,0.1171875,0.02392578125
0.2197265625,0.051025390625,0.1953125,0.135498046875,0.17724609375,0.150390625,0.18798828125,0.0244140625
0.20751953125,0.05517578125,0.12451171875,0.1416015625,0.176513671875,0.1474609375,0.12451171875,0.025146484375
0.2099609375,0.055419921875,0.20263671875,0.130859375,0.194580078125,0.176513671875,0.126953125,0.02392578125
0.21728515625,0.0556640625,0.1318359375,0.136474609375,0.182861328125,0.156005859375,0.13671875,0.02392578125
0.205078125,0.0556640625,0.107421875,0.13720703125,0.171630859375,0.14990234375,0.1123046875,0.02392578125
0.28564453125,0.05517578125,0.15625,0.140380859375,0.17578125,0.15869140625,0.12939453125,0.023681640625
0.23193359375,0.05419921875,0.10498046875,0.145751953125,0.17822265625,0.171142578125,0.12451171875,0.024658203125
0.2490234375,0.05419921875,0.2001953125,0.14501953125,0.186767578125,0.164794921875,0.20263671875,0.023681640625
0.2880859375,0.05517578125,0.1123046875,0.1357421875,0.195556640625,0.162109375,0.16357421875,0.023681640625
0.1953125,0.054931640625,0.09765625,0.12890625,0.17333984375,0.152099609375,0.1513671875,0.024169921875
0.24169921875,0.055419921875,0.146484375,0.127685546875,0.19873046875,0.177001953125,0.18798828125,0.023681640625
0.2294921875,0.05517578125,0.146484375,0.140380859375,0.1748046875,0.145751953125,0.15869140625,0.02392578125
0.2685546875,0.0537109375,0.19287109375,0.155517578125,0.190185546875,0.15283203125,0.283203125,0.02392578125
0.18798828125,0.054443359375,0.13916015625,0.1328125,0.17626953125,0.160400390625,0.09765625,0.0244140625
0.33203125,0.055419921875,0.1025390625,0.14501953125,0.180419921875,0.148681640625,0.15625,0.024658203125
0.17578125,0.0537109375,0.1416015625,0.129150390625,0.16845703125,0.155517578125,0.13671875,0.024169921875
0.3369140625,0.05517578125,0.11962890625,0.138427734375,0.192138671875,0.171142578125,0.19287109375,0.02490234375
0.18310546875,0.053466796875,0.107421875,0.13525390625,0.19189453125,0.15380859375,0.2001953125,0.023681640625
