date,amplitude
1700903195000,0.45556640625
1700903375000,0.513427734375
1700903555000,0.615478515625
1700903735000,0.485107421875
1700903915000,0.517333984375
1700904095000,0.54296875
1700904275000,0.495361328125
1700904455000,0.560302734375
1700904635000,0.521484375
1700904815000,0.5517578125
1700904995000,0.48779296875
1700905175000,0.459716796875
1700905355000,0.44189453125
1700905535000,0.50927734375
1700905715000,0.563720703125
1700905895000,0.5869140625
1700906075000,0.556396484375
1700906255000,0.6279296875
1700906435000,0.53662109375
1700906615000,0.4423828125
1700906795000,0.481689453125
1700906975000,0.57373046875
1700907155000,0.53564453125
1700907335000,0.558349609375
1700907515000,0.519287109375
1700907695000,0.539306640625
1700907875000,0.46533203125
1700908055000,0.595947265625
1700908235000,0.491943359375
1700908415000,0.454833984375
1700908595000,0.52490234375
1700908775000,0.552490234375
1700908955000,0.418701171875
1700909135000,0.53173828125
1700909315000,0.428955078125
1700909495000,0.510009765625
1700909675000,0.466796875
1700909855000,0.5498046875
1700910035000,0.52734375
1700910215000,0.47216796875
1700910395000,0.481201171875
1700910575000,0.47509765625
1700910755000,0.484619140625
1700910935000,0.569091796875
1700911115000,0.55517578125
1700911295000,0.596435546875
1700911475000,0.5380859375
1700911655000,0.50927734375
1700911835000,0.41259765625
1700912015000,0.48974609375
1700912195000,0.518798828125
1700912330000,0.562744140625
1700912735000,0.552490234375
1700912870000,0.552490234375
1700913050000,0.487548828125
1700913230000,0.496337890625
1700913410000,0.5390625
1700913590000,0.574462890625
1700913770000,0.451904296875
1700913950000,0.5146484375
1700914130000,0.67919921875
1700914310000,0.572509765625
1700914490000,0.5400390625
1700914670000,0.599853515625
1700914850000,0.574462890625
1700915030000,0.49365234375
1700915210000,0.542724609375
1700915390000,0.530029296875
1700915570000,0.494140625
1700915750000,0.416748046875
1700915930000,0.548828125
1700916110000,0.5478515625
1700916290000,0.526611328125
1702335689000,0.1494140625
1702335869000,0.14892578125
1702336049000,0.14697265625
1702336229000,0.16162109375
1702336409000,0.15087890625
1702336589000,0.15478515625
1702336769000,0.1591796875
1702336949000,0.167236328125
1702337129000,0.13916015625
1702337309000,0.161865234375
1702337489000,0.1328125
1702337669000,0.140380859375
1702337849000,0.15966796875
1702338029000,0.160888671875
1702338209000,0.1494140625
1702338389000,0.163818359375
1702338569000,0.147216796875
1702338749000,0.145263671875
1702338929000,0.146484375
1702339109000,0.152099609375
1702339289000,0.1474609375
1702339469000,0.150390625
1702339649000,0.146484375
1702339829000,0.15234375
1702340009000,0.13330078125
1702340189000,0.1875
1702340369000,0.14892578125
1702340549000,0.161376953125
1702340729000,0.141845703125
1702340909000,0.145751953125
1702341089000,0.141845703125
1702341269000,0.144287109375
1702341449000,0.16455078125
1702341629000,0.157958984375
1702341809000,0.154296875
1702341944000,0.155029296875
1702342079000,0.155029296875
1702342259000,0.150634765625
1702342439000,0.143310546875
1702342619000,0.14990234375
1702342799000,0.13671875
1702342979000,0.1484375
1702343159000,0.15185546875
1702343339000,0.140869140625
1702343519000,0.1484375
1702343699000,0.16015625
1702343879000,0.16357421875
1702344059000,0.15576171875
1702344239000,0.15234375
1702344419000,0.138916015625
1702344599000,0.147705078125
1702344779000,0.1513671875
1702344959000,0.143310546875
1702345139000,0.166259765625
1702345319000,0.1611328125
1702345499000,0.13916015625
1702345679000,0.1494140625
1702345859000,0.138671875
1702346039000,0.157958984375
1702346219000,0.135009765625
1702346399000,0.147705078125
1702346579000,0.143798828125
1702346759000,0.14697265625
1702346939000,0.144287109375
1702347119000,0.1572265625
1702347299000,0.149169921875
1702347478000,0.156982421875
1702347658000,0.1416015625
1702347838000,0.15087890625
1702348018000,0.1416015625
1702348198000,0.16064453125
1702348378000,0.13720703125
1702348558000,0.15478515625
1702348738000,0.142333984375
1702348918000,0.173583984375
1702349098000,0.16259765625
1702349278000,0.15673828125
1702349458000,0.161376953125
1702349638000,0.150390625
1702349818000,0.156494140625
1702349998000,0.164794921875
1702350178000,0.166748046875
1702350358000,0.16015625
1702350538000,0.13720703125
1702350718000,0.1376953125
1702350898000,0.14404296875
1702351078000,0.15673828125
1702351258000,0.14111328125
1702351438000,0.1630859375
1702351618000,0.17041015625
1702351798000,0.1533203125
1702351978000,0.15625
1702352158000,0.152099609375
1702352338000,0.157958984375
1702352518000,0.162109375
1702352698000,0.134765625
1702352878000,0.148193359375
1702353058000,0.155029296875
1702353238000,0.162353515625
1702353418000,0.160888671875
1702353509000,0.136962890625
1702353643000,0.136962890625
1702353823000,0.132568359375
1702354003000,0.14892578125
1702354183000,0.16552734375
1702354363000,0.137451171875
1702354543000,0.167236328125
1702354723000,0.155517578125
1702354903000,0.149169921875
1702355083000,0.162841796875
1702355263000,0.14697265625
1702355443000,0.15673828125
1702355623000,0.17919921875
1702355803000,0.138916015625
1702355983000,0.159423828125
1702356163000,0.1533203125
1702356343000,0.14404296875
1702356523000,0.1455078125
1702356703000,0.15576171875
1702356883000,0.1396484375
1702357063000,0.137451171875
1702357243000,0.1708984375
1702357423000,0.134033203125
1702357603000,0.14013671875
1702357783000,0.140380859375
1702357963000,0.147705078125
1702358143000,0.16357421875
1702358323000,0.14501953125
1702358503000,0.15380859375
1702358683000,0.136962890625
1702358863000,0.154052734375
1702359043000,0.142578125
1702359223000,0.156005859375
1702359403000,0.152587890625
1702359583000,0.167724609375
1702359763000,0.181396484375
1702359943000,0.138671875
1702360123000,0.140380859375
1702360303000,0.15771484375
1702360483000,0.158203125
1702360663000,0.1572265625
1702360843000,0.150146484375
1702361023000,0.15380859375
1702361203000,0.1767578125
1702361383000,0.145263671875
1702361563000,0.14697265625
1702361743000,0.153564453125
1702361923000,0.134033203125
1702362103000,0.13427734375
1702362283000,0.150146484375
1702362463000,0.15673828125
1702362643000,0.15185546875
1702362823000,0.160888671875
1702363003000,0.15185546875
1702363183000,0.14111328125
1702363363000,0.146240234375
1702363543000,0.14501953125
1702363723000,0.166748046875
1702363903000,0.168212890625
1702364083000,0.152587890625
1702364263000,0.13916015625
1702364443000,0.150634765625
1702364623000,0.16455078125
1702364803000,0.156494140625
1702364983000,0.149658203125
1702365073000,0.16943359375
1702365298000,0.16162109375
1702365883000,0.173828125
1702366468000,0.166259765625
1702367098000,0.1494140625
1702367683000,0.164306640625
1702368268000,0.14892578125
1702368898000,0.16455078125
1702369483000,0.151123046875
1702370068000,0.159912109375
1702370698000,0.1591796875
1702371283000,0.162353515625
1702371868000,0.138916015625
1702372498000,0.147705078125
1702373083000,0.148193359375
1702373668000,0.155029296875
1702374298000,0.1416015625
1702374883000,0.15478515625
1702375468000,0.12744140625
1702376098000,0.1591796875
1702376683000,0.1669921875
1702377268000,0.1552734375
1702377898000,0.163330078125
1702378483000,0.136474609375
1702379113000,0.14599609375
1702379698000,0.14111328125
1702380283000,0.134765625
1702380868000,0.150634765625
1702381498000,0.150146484375
1702382083000,0.15869140625
1702382668000,0.151611328125
1702383298000,0.152587890625
1702383883000,0.158935546875
1702384468000,0.1435546875
1702385098000,0.151611328125
1702385683000,0.1494140625
1702386268000,0.15380859375
1702386898000,0.13525390625
1702387483000,0.14697265625
1702388075000,0.44677734375
1702388203000,0.44677734375
1702388383000,0.466552734375
1702388562000,0.467041015625
1702388742000,0.4697265625
1702388922000,0.50634765625
1702389102000,0.422119140625
1702389282000,0.438720703125
1702389462000,0.49365234375
1702389642000,0.478515625
1702389822000,0.522705078125
1702390002000,0.537353515625
1702390182000,0.4814453125
1702390362000,0.532958984375
1702390542000,0.56884765625
1702390722000,0.582763671875
1702390902000,0.504638671875
1702391082000,0.576171875
1702391262000,0.451171875
1702391442000,0.475830078125
1702391622000,0.466552734375
1702391802000,0.542236328125
1702391982000,0.5126953125
1702392162000,0.552001953125
1702392342000,0.5419921875
1702392522000,0.528076171875
1702392702000,0.478759765625
1702392882000,0.516357421875
1702393062000,0.15478515625
1702393242000,0.15380859375
1702393422000,0.1572265625
1702393602000,0.148193359375
1702393782000,0.139892578125
1702393962000,0.154052734375
1702394142000,0.14111328125
1702394322000,0.1650390625
1702394502000,0.143798828125
1702394682000,0.146728515625
1702394862000,0.1376953125
1702395042000,0.148193359375
1702395222000,0.136962890625
1702395402000,0.5498046875
1702395582000,0.582275390625
1702395762000,0.447509765625
1702395942000,0.474853515625
1702396122000,0.516845703125
1702396302000,0.50634765625
1702396482000,0.4951171875
1702396662000,0.557373046875
1702396842000,0.504638671875
1702397022000,0.572509765625
1702397202000,0.52978515625
1702397382000,0.529541015625
1702397562000,0.5107421875
1702397742000,0.444580078125
1702397922000,0.506103515625
1702398102000,0.4755859375
1702398282000,0.457275390625
1702398462000,0.55517578125
1702398642000,0.622314453125
1702398822000,0.587158203125
1702399002000,0.505859375
1702399182000,0.485107421875
1702399362000,0.509765625
1702399542000,0.541259765625
1702399633000,0.47265625
1702399767000,0.47265625
1702399947000,0.521240234375
1702400127000,0.452392578125
1702400307000,0.47412109375
1702400487000,0.472412109375
1702400667000,0.444580078125
1702400847000,0.52783203125
1702401027000,0.541748046875
1702401207000,0.580810546875
1702401387000,0.582275390625
1702401567000,0.491943359375
1702401747000,0.59619140625
1702401927000,0.5361328125
1702402107000,0.4619140625
1702402287000,0.584228515625
1702402467000,0.49072265625
1702402647000,0.535400390625
1702402827000,0.47314453125
1702403007000,0.538330078125
1702403187000,0.558349609375
1702403367000,0.45947265625
1702403547000,0.557861328125
1702403727000,0.486083984375
1702403907000,0.490478515625
1702404087000,0.52001953125
1702404267000,0.474609375
1702404447000,0.45458984375
1702404627000,0.56787109375
1702404807000,0.5009765625
1702404987000,0.556396484375
1702405167000,0.484130859375
1702405347000,0.549560546875
1702405527000,0.4853515625
1702405707000,0.453857421875
1702405887000,0.657958984375
1702406067000,0.497314453125
1702406247000,0.615234375
1702406427000,0.47412109375
1702406607000,0.537353515625
1702406787000,0.625244140625
1702406967000,0.449951171875
1702407147000,0.52197265625
1702407327000,0.4970703125
1702407507000,0.537841796875
1702407687000,0.50439453125
1702407867000,0.631103515625
1702408047000,0.556640625
1702408227000,0.48974609375
1702408407000,0.54833984375
1702408587000,0.53515625
1702408767000,0.50146484375
1702408947000,0.576171875
1702409127000,0.552490234375
1702409307000,0.515625
1702409487000,0.49560546875
1702409667000,0.5009765625
1702409847000,0.4814453125
1702410027000,0.497314453125
1702410207000,0.558837890625
1702410387000,0.47607421875
1702410567000,0.46875
1702410747000,0.495849609375
1702410927000,0.490478515625
1702411107000,0.57373046875
1702411197000,0.159912109375
1702411332000,0.159912109375
1702411512000,0.14501953125
1702411692000,0.13818359375
1702411872000,0.14599609375
1702412052000,0.152099609375
1702412232000,0.147216796875
1702412412000,0.1328125
1702412592000,0.157470703125
1702412772000,0.169921875
1702412952000,0.168212890625
1702413132000,0.14794921875
1702413312000,0.16015625
1702413492000,0.165283203125
1702413672000,0.14111328125
1702413852000,0.156005859375
1702414032000,0.152587890625
1702414212000,0.178466796875
1702414392000,0.171142578125
1702414572000,0.16015625
1702414752000,0.16259765625
1702414932000,0.136474609375
1702415112000,0.150146484375
1702415292000,0.1650390625
1702415472000,0.150634765625
1702415652000,0.145751953125
1702415832000,0.16064453125
1702416012000,0.165771484375
1702416192000,0.17431640625
1702416372000,0.152099609375
1702416552000,0.135498046875
1702416732000,0.1396484375
1702416912000,0.15185546875
1702417092000,0.1513671875
1702417272000,0.156982421875
1702417452000,0.14892578125
1702417632000,0.16259765625
1702417812000,0.1552734375
1702417992000,0.144775390625
1702418172000,0.140380859375
1702418352000,0.15380859375
1702418532000,0.16455078125
1702418712000,0.149658203125
1702418892000,0.140625
1702419072000,0.151123046875
1702419252000,0.163330078125
1702419432000,0.15673828125
1702419612000,0.14501953125
1702419792000,0.16455078125
1702419972000,0.1416015625
1702420152000,0.13720703125
1702420332000,0.138671875
1702420512000,0.134765625
1702420692000,0.15673828125
1702420872000,0.14892578125
1702421052000,0.141845703125
1702421232000,0.147705078125
1702421412000,0.145751953125
1702421592000,0.137939453125
1702421772000,0.134765625
1702421952000,0.150146484375
1702715081000,0.281005859375
1702715209000,0.281005859375
1702715389000,0.515869140625
1702715569000,0.480712890625
1702715749000,0.62353515625
1702715929000,0.428466796875
1702716109000,0.54345703125
1702716289000,0.493408203125
1702716469000,0.481201171875
1702716649000,0.462646484375
1702716829000,0.561767578125
1702717009000,0.63330078125
1702717189000,0.488525390625
1702717369000,0.53369140625
1702717549000,0.534912109375
1702717729000,0.45654296875
1702717909000,0.502197265625
1702718089000,0.448974609375
1702718269000,0.47021484375
1702718449000,0.476806640625
1702718629000,0.515869140625
1702718809000,0.45458984375
1702718989000,0.495361328125
1702719169000,0.478759765625
1702719349000,0.51513671875
1702719529000,0.526611328125
1702719709000,0.4580078125
1702719889000,0.55517578125
1702720069000,0.4951171875
1702720249000,0.477783203125
1702720429000,0.492919921875
1702720609000,0.492919921875
1702720789000,0.48486328125
1702720969000,0.49462890625
1702721149000,0.436279296875
1702721329000,0.575439453125
1702721509000,0.434326171875
1702721689000,0.44873046875
1702721869000,0.435546875
1702722049000,0.481689453125
1702722229000,0.470947265625
1702722409000,0.51123046875
1702722589000,0.590087890625
1702722769000,0.535400390625
1702722949000,0.50634765625
1702723129000,0.493408203125
1702723309000,0.496337890625
1702723489000,0.51708984375
1702723669000,0.51025390625
1702723849000,0.515869140625
1702724029000,0.51025390625
1702724209000,0.537353515625
1702724389000,0.47607421875
1702724569000,0.479736328125
1702724749000,0.42578125
1702724929000,0.500244140625
1702725109000,0.51416015625
1702725289000,0.463623046875
1702725469000,0.39892578125
1702725649000,0.51513671875
1702725829000,0.4912109375
1702726009000,0.45751953125
1702726189000,0.525390625
1702726369000,0.5205078125
1702726549000,0.54833984375
1702726684000,0.57421875
1702727089000,0.493408203125
1702727224000,0.493408203125
1702727404000,0.497314453125
1702727584000,0.470458984375
1702727764000,0.498779296875
1702727944000,0.43115234375
1702728124000,0.531494140625
1702728304000,0.44677734375
1702728484000,0.507080078125
1702728664000,0.541259765625
1702728844000,0.52783203125
1702729024000,0.564208984375
1702729204000,0.465087890625
1702729384000,0.4443359375
1702729564000,0.479736328125
1702729744000,0.45458984375
1702729924000,0.51220703125
1702730104000,0.554931640625
1702730284000,0.565673828125
1702730464000,0.47998046875
1702730644000,0.54345703125
1702730824000,0.51611328125
1702731004000,0.613037109375
1702731184000,0.447509765625
1702731364000,0.52783203125
1702731544000,0.4775390625
1702731724000,0.54296875
1702731904000,0.438232421875
1702732084000,0.53466796875
1702732264000,0.48828125
1702732444000,0.48193359375
1702732624000,0.561279296875
1702732804000,0.56689453125
1702732984000,0.439697265625
1702733164000,0.434814453125
1702733344000,0.495361328125
1702733524000,0.41845703125
1702733704000,0.5693359375
1702733884000,0.50634765625
1702734064000,0.5546875
1702734244000,0.484375
1702734424000,0.457275390625
1702734604000,0.473876953125
1702734784000,0.49755859375
1702734964000,0.547119140625
1702735144000,0.496337890625
1702735324000,0.530517578125
1702735504000,0.57958984375
1702735684000,0.46533203125
1702735864000,0.592041015625
1702736044000,0.390869140625
1702736224000,0.479736328125
1702736404000,0.55419921875
1702736584000,0.495361328125
1702736764000,0.506103515625
1702736944000,0.5087890625
1702737124000,0.53466796875
1702737304000,0.44091796875
1702737484000,0.49267578125
1702737664000,0.498046875
1702737844000,0.46044921875
1702738024000,0.5302734375
1702738204000,0.529052734375
1702738384000,0.46923828125
1702738564000,0.48681640625
1702738654000,0.473388671875
1702738789000,0.473388671875
1702738969000,0.504638671875
1702739149000,0.55908203125
1702739329000,0.4296875
1702739509000,0.427978515625
1702739689000,0.49951171875
1702739869000,0.47119140625
1702740049000,0.44677734375
1702740229000,0.427734375
1702740409000,0.411865234375
1702740589000,0.524169921875
1702740769000,0.462646484375
1702740949000,0.576416015625
1702741129000,0.48388671875
1702741309000,0.426025390625
1702741489000,0.455322265625
1702741668000,0.49658203125
1702741848000,0.473876953125
1702742028000,0.528076171875
1702742208000,0.494384765625
1702742388000,0.5078125
1702742568000,0.44140625
1702742748000,0.484375
1702742928000,0.51220703125
1702743108000,0.523681640625
1702743288000,0.4794921875
1702743468000,0.52783203125
1702743648000,0.492431640625
1702743828000,0.482666015625
1702744008000,0.603759765625
1702744188000,0.603271484375
1702744368000,0.47509765625
1702744548000,0.50830078125
1702744728000,0.15625
1702744908000,0.134521484375
1702745088000,0.13818359375
1702745268000,0.156005859375
1702745448000,0.1494140625
1702745628000,0.14013671875
1702745808000,0.14697265625
1702745988000,0.1396484375
1702746168000,0.141357421875
1702746348000,0.14453125
1702746528000,0.156982421875
1702746708000,0.14453125
1702746888000,0.161865234375
1702747068000,0.14697265625
1702747248000,0.166748046875
1702747428000,0.142578125
1702747608000,0.173828125
1702747788000,0.168212890625
1702747968000,0.145751953125
1702748148000,0.146240234375
1702748328000,0.153564453125
1702748508000,0.14306640625
1702748688000,0.13134765625
1702748868000,0.1416015625
1702749048000,0.1630859375
1702749228000,0.137939453125
1702749408000,0.1513671875
1702749588000,0.137451171875
1702749768000,0.142578125
1702749948000,0.1591796875
1702750128000,0.137451171875
1702750308000,0.13134765625
1702750488000,0.162353515625
1702750668000,0.138671875
1702750848000,0.15234375
1702751028000,0.14306640625
1702751208000,0.155517578125
1702751388000,0.158935546875
1702751568000,0.144775390625
1702751748000,0.137451171875
1702751928000,0.144287109375
1702752108000,0.1669921875
1702752288000,0.13671875
1702752468000,0.14794921875
1702752648000,0.157958984375
1702752828000,0.15625
1702753008000,0.149169921875
1702753188000,0.1552734375
1702753368000,0.1767578125
1702753548000,0.14404296875
1702753728000,0.15283203125
1702753908000,0.140380859375
1702754088000,0.1416015625
1702754268000,0.15283203125
1702754448000,0.149658203125
1702754628000,0.1748046875
1702754808000,0.14208984375
1702754988000,0.144287109375
1702755168000,0.1484375
1702755348000,0.157958984375
1702755528000,0.150634765625
1702755708000,0.135009765625
1702755888000,0.172119140625
1702756068000,0.163330078125
1702756248000,0.15380859375
1702756428000,0.1416015625
1702756608000,0.15234375
1702756788000,0.13671875
1702756968000,0.14306640625
1702757148000,0.14794921875
1702757328000,0.167236328125
1702757508000,0.146484375
1702757688000,0.14453125
1702757868000,0.14892578125
1702758048000,0.1689453125
1702758228000,0.1630859375
1702758408000,0.16455078125
1702758588000,0.142822265625
1702758768000,0.126953125
1702758948000,0.14990234375
1702759128000,0.15380859375
1702759308000,0.144287109375
1702759488000,0.157470703125
1702759668000,0.1572265625
1702759848000,0.15087890625
1702760028000,0.1552734375
1702760208000,0.14599609375
1702760388000,0.136962890625
1702760568000,0.149169921875
1702760748000,0.131103515625
1702760928000,0.146728515625
1702761108000,0.14111328125
1702761288000,0.1455078125
1702761468000,0.142822265625
1702761648000,0.153076171875
1702761738000,0.142822265625
1702761873000,0.142822265625
1702762053000,0.145751953125
1702762233000,0.1396484375
1702762413000,0.142822265625
1702762593000,0.15869140625
1702762773000,0.149169921875
1702762953000,0.149658203125
1702763133000,0.148681640625
1702763313000,0.149169921875
1702763493000,0.156005859375
1702763673000,0.136474609375
1702763853000,0.145263671875
1702764033000,0.133056640625
1702764213000,0.153564453125
1702764393000,0.162353515625
1702764573000,0.142578125
1702764753000,0.146240234375
1702764933000,0.16650390625
1702765113000,0.14208984375
1702765293000,0.1455078125
1702765473000,0.15234375
1702765653000,0.145751953125
1702765833000,0.16796875
1702766013000,0.14892578125
1702766193000,0.147216796875
1702766373000,0.138916015625
1702766553000,0.154296875
1702766733000,0.142822265625
1702766913000,0.156494140625
1702767093000,0.142578125
1702767273000,0.14892578125
1702767453000,0.1484375
